2012-07-19,1,0,40.7616592,-73.9865607,0,1
2012-07-19,1,0,40.776017,-73.9872402,1,0
2012-07-19,1,0,40.7854915,-73.9841076,0,0
2012-07-19,1,0,40.7908949,-73.9451685,0,0
2012-07-19,1,0,40.7985932,-73.9335177,0,0
2012-07-19,1,0,40.8140107,-73.9446473,0,0
2012-07-19,1,0,40.8141049,-73.9408539,1,1
2012-07-19,1,0,40.8208286,-73.9508271,0,0
2012-07-19,1,0,40.8241843,-73.9372246,0,0
2012-07-19,2,0,40.7484685,-73.9924606,0,0
2012-07-19,2,0,40.8046692,-73.9321824,0,0
2012-07-19,2,0,40.8432492,-73.9450389,0,0
2012-07-20,1,0,40.7171751,-74.0128675,1,0
2012-07-20,1,0,40.7176501,-73.9886691,0,0
2012-07-20,1,0,40.7295515,-73.9899011,1,0
2012-07-20,1,0,40.7332923,-73.9871799,0,1
2012-07-20,1,0,40.7409424,-74.0074808,0,0
2012-07-20,1,0,40.7410276,-73.9941612,0,0
2012-07-20,1,0,40.7410799,-74.0015553,0,1
2012-07-20,1,0,40.7466186,-73.9938142,0,1
2012-07-20,1,0,40.7484375,-73.9845604,0,0
2012-07-20,1,0,40.7566073,-73.976502,1,0
2012-07-20,1,0,40.7914069,-73.9356781,0,0
2012-07-20,1,0,40.7960032,-73.9354092,1,0
2012-07-20,1,0,40.7963012,-73.9382838,0,0
2012-07-20,1,0,40.8036997,-73.9358171,0,0
2012-07-20,1,0,40.812866,-73.9345701,0,0
2012-07-20,1,0,40.8159356,-73.9637145,0,0
2012-07-20,1,0,40.817176,-73.9460573,0,0
2012-07-20,1,0,40.8630205,-73.9175569,0,0
2012-07-20,2,0,40.7432633,-73.9820102,0,0
2012-07-20,2,0,40.7489222,-73.977887,0,0
2012-07-20,2,0,40.7832478,-73.9447234,0,0
2012-07-20,3,0,40.7817643,-73.9441326,0,0
2012-07-20,3,0,40.8087865,-73.9347815,0,0
2012-07-20,4,0,40.8215178,-73.9584645,0,0
2012-07-21,1,0,40.7195512,-73.9748892,0,0
2012-07-21,1,0,40.7291676,-74.0011907,0,0
2012-07-21,1,0,40.737229,-74.0006459,1,1
2012-07-21,1,0,40.7489222,-73.977887,0,0
2012-07-21,1,0,40.7497883,-73.9877686,1,0
2012-07-21,1,0,40.7667145,-73.9828775,1,0
2012-07-21,1,0,40.7690594,-73.9730246,0,0
2012-07-21,1,0,40.7694395,-73.9518578,0,0
2012-07-21,1,0,40.7703138,-73.9914004,0,0
2012-07-21,1,0,40.7768297,-73.9891321,0,0
2012-07-21,1,0,40.8115084,-73.9464773,0,0
2012-07-21,1,0,40.8156923,-73.9486777,1,0
2012-07-21,1,0,40.817176,-73.9460573,0,0
2012-07-21,1,0,40.8663357,-73.9250042,0,0
2012-07-21,2,0,40.7209387,-73.993795,0,0
2012-07-21,2,0,40.7291676,-74.0011907,0,0
2012-07-21,2,0,40.7645691,-73.9736365,0,0
2012-07-21,2,0,40.7654191,-73.9838236,0,0
2012-07-21,2,0,40.8045721,-73.9716927,0,0
2012-07-21,2,0,40.8141049,-73.9408539,1,1
2012-07-21,2,0,40.823264,-73.9527619,0,0
2012-07-22,1,0,40.7080824,-74.0034013,0,0
2012-07-22,1,0,40.7249321,-73.9903419,0,0
2012-07-22,1,0,40.7381665,-73.9836318,0,0
2012-07-22,1,0,40.7401843,-73.986363,1,1
2012-07-22,1,0,40.7567642,-73.9671533,0,0
2012-07-22,1,0,40.758537,-73.9772016,1,0
2012-07-22,1,0,40.7673428,-73.9686716,0,0
2012-07-22,1,0,40.783844,-73.9799879,0,0
2012-07-22,1,0,40.7873964,-73.9382191,0,0
2012-07-22,1,0,40.8158809,-73.9605598,0,0
2012-07-22,1,0,40.8308918,-73.9413666,1,1
2012-07-22,1,0,40.8314708,-73.9467684,0,0
2012-07-22,1,0,40.8334381,-73.9453358,0,0
2012-07-22,1,0,40.8346811,-73.9444241,0,0
2012-07-22,1,0,40.8505108,-73.931044,0,0
2012-07-22,2,0,40.7476845,-73.9787861,0,0
2012-07-22,2,0,40.762106,-73.9601368,0,0
2012-07-22,2,0,40.7655301,-73.9976715,1,0
2012-07-22,2,0,40.7960032,-73.9354092,1,0
2012-07-22,2,0,40.8504481,-73.9366612,0,0
2012-07-23,1,0,40.7141646,-74.006309,1,0
2012-07-23,1,0,40.7170989,-73.9985895,0,0
2012-07-23,1,0,40.7184302,-74.0005303,0,1
2012-07-23,1,0,40.721473,-73.9838235,0,0
2012-07-23,1,0,40.7223002,-73.9971211,1,0
2012-07-23,1,0,40.7367906,-73.9784973,0,0
2012-07-23,1,0,40.7383125,-73.9877418,0,0
2012-07-23,1,0,40.7396742,-73.990946,0,0
2012-07-23,1,0,40.744559,-73.9831755,0,0
2012-07-23,1,0,40.7457274,-73.9781227,0,0
2012-07-23,1,0,40.7484385,-73.996196,0,0
2012-07-23,1,0,40.7645691,-73.9736365,0,0
2012-07-23,1,0,40.7902773,-73.9395895,0,0
2012-07-23,1,0,40.7978892,-73.9753821,0,0
2012-07-23,1,0,40.8202957,-73.9437749,0,0
2012-07-23,1,0,40.8208782,-73.9451618,0,0
2012-07-23,1,0,40.835811,-73.9494462,0,0
